risk_entity_id,candidate_id,entity_id,report_month,horizon,risk_probability,involved_amount,involved_amount_source,risk_level,risk_band,main_reason_summary,reason,detector_evidence_count,updated_at
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00454522|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00454522|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00454522|XM01AEB173N001010303693,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00454522|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00454522|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00454522|XM01AEB173N001010303693,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00454522|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00454522|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00454522|XM01AEB173N001010303693,2025-11,H12,,214.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL006585533|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL006585533|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL006585533|ZA04CBH0205010303704,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL006585533|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL006585533|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL006585533|ZA04CBH0205010303704,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL006585533|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL006585533|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL006585533|ZA04CBH0205010303704,2025-11,H12,,6250.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6810953|ZA12HAZ0399010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL6810953|ZA12HAZ0399010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6810953|ZA12HAZ0399010303704,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6810953|ZA12HAZ0399010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL6810953|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6810953|ZA12HAZ0399010303704,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6810953|ZA12HAZ0399010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL6810953|ZA12HAZ0399010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL6810953|ZA12HAZ0399010303704,2025-11,H12,,1680.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YL415933|ZA12AAN0014010203711|H6,DFC52F4CCF384D849D053242EA2935F3|YL415933|ZA12AAN0014010203711|H3,DFC52F4CCF384D849D053242EA2935F3|YL415933|ZA12AAN0014010203711,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YL415933|ZA12AAN0014010203711|H6,DFC52F4CCF384D849D053242EA2935F3|YL415933|ZA12AAN0014010203711|H6,DFC52F4CCF384D849D053242EA2935F3|YL415933|ZA12AAN0014010203711,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YL415933|ZA12AAN0014010203711|H6,DFC52F4CCF384D849D053242EA2935F3|YL415933|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YL415933|ZA12AAN0014010203711,2025-11,H12,,1656.0,purchase_amount_sum_last_12m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL511464|c1b44c3bb021b3d1de3b91f6cafedf69|H3,3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL511464|c1b44c3bb021b3d1de3b91f6cafedf69|H3,3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL511464|c1b44c3bb021b3d1de3b91f6cafedf69,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL511464|c1b44c3bb021b3d1de3b91f6cafedf69|H3,3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL511464|c1b44c3bb021b3d1de3b91f6cafedf69|H6,3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL511464|c1b44c3bb021b3d1de3b91f6cafedf69,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL511464|c1b44c3bb021b3d1de3b91f6cafedf69|H3,3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL511464|c1b44c3bb021b3d1de3b91f6cafedf69|H12,3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL511464|c1b44c3bb021b3d1de3b91f6cafedf69,2025-11,H12,,53200.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00017414|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YLNS00017414|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00017414|ZA12AAN0014010103711,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00017414|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YLNS00017414|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YLNS00017414|ZA12AAN0014010103711,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00017414|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YLNS00017414|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YLNS00017414|ZA12AAN0014010103711,2025-11,H12,,336.15000000000003,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010203711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010203711,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010203711|H6,DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010203711,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010203711,2025-11,H12,,165.6,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010103711,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010103711,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YLNS00454100|ZA12AAN0014010103711,2025-11,H12,,112.05,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL650836|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL650836|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL650836|XA12AAF426X001010203705,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL650836|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL650836|XA12AAF426X001010203705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL650836|XA12AAF426X001010203705,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL650836|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL650836|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL650836|XA12AAF426X001010203705,2025-11,H12,,0.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL220714|ZA01BAS0839020103705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL220714|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL220714|ZA01BAS0839020103705,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL220714|ZA01BAS0839020103705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL220714|ZA01BAS0839020103705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL220714|ZA01BAS0839020103705,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL220714|ZA01BAS0839020103705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL220714|ZA01BAS0839020103705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL220714|ZA01BAS0839020103705,2025-11,H12,,2340.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YLNS00454172|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00454172|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00454172|XA12AAF426X001010203705,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YLNS00454172|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00454172|XA12AAF426X001010203705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00454172|XA12AAF426X001010203705,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YLNS00454172|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00454172|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00454172|XA12AAF426X001010203705,2025-11,H12,,8290.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YLNS00456032|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00456032|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00456032|XA12AAF426X001010203705,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YLNS00456032|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00456032|XA12AAF426X001010203705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00456032|XA12AAF426X001010203705,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YLNS00456032|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00456032|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00456032|XA12AAF426X001010203705,2025-11,H12,,1658.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6810352|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL6810352|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6810352|XA12AAF426X001010203705,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6810352|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL6810352|XA12AAF426X001010203705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL6810352|XA12AAF426X001010203705,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6810352|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL6810352|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL6810352|XA12AAF426X001010203705,2025-11,H12,,829.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL657945|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL657945|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL657945|XA11CCW047E002010201564,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL657945|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL657945|XA11CCW047E002010201564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL657945|XA11CCW047E002010201564,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL657945|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL657945|XA11CCW047E002010201564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL657945|XA11CCW047E002010201564,2025-11,H12,,0.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YL411031|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YL411031|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YL411031|ZA12AAN0014010103711,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YL411031|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YL411031|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YL411031|ZA12AAN0014010103711,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
DFC52F4CCF384D849D053242EA2935F3|YL411031|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YL411031|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YL411031|ZA12AAN0014010103711,2025-11,H12,,112.05,purchase_amount_sum_last_12m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6805456|ZA16DAP0017010202404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6805456|ZA16DAP0017010202404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6805456|ZA16DAP0017010202404,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6805456|ZA16DAP0017010202404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6805456|ZA16DAP0017010202404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6805456|ZA16DAP0017010202404,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
